bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
304.5,2002,63.74805148,8246.825,-16.59941259,18.97356738,273.3196999
305.25,2002,58.96917112,8360.756098,-16.55919048,18.97658282,288.108487
305.5,2002,60.56783017,9206.219512,-16.49616595,18.8868023,290.3497329
306.25,2002,64.30312232,10377.68293,-16.52635859,18.71920734,291.4603681
306.5,2002,73.81949058,11723.29268,-16.70006822,18.4919709,309.5589287
307.25,2002,73.90440142,12536.375,-16.7295025,18.42646771,318.2593513
307.5,2002,111.8772907,18439.07317,-16.77133178,18.73873929,291.2673902
308.25,2002,126.3719772,22747,-16.29558998,18.77308507,306.4430496
308.5,2002,141.4859924,25731.6,-15.86931482,18.8505599,306.4925491
297.5,2003,13.76389962,5269.333333,-15.05174994,16.12255326,284.5509338
298.25,2003,19.10200025,5277.666667,-15.01756672,16.17432764,289.2838347
298.5,2003,16.4199996,5387.9,-14.87291499,16.15837753,300.6215263
299.25,2003,14.467,5367.552632,-14.84315266,16.15019729,297.2967381
299.5,2003,15.23549985,5278.5,-14.88665496,16.10710479,283.9533024
300.25,2003,7.81550505,5035.25,-14.86507744,16.03196994,273.2247265
300.5,2003,10.49343394,5065.804878,-15.00042187,15.97890726,256.2847093
301.25,2003,10.04200505,5075.625,-15.18591742,15.89250498,234.8879021
301.5,2003,8.188466667,5030.076923,-15.23274357,15.85202559,236.138002
302.25,2003,13.75450035,5061.125,-15.30852248,15.86082499,226.9631775
302.5,2003,21.18699954,5265.439024,-15.38941222,15.88061947,206.9825618
303.25,2003,15.60151214,5574.487805,-15.48734881,15.91068285,199.8765854
303.5,2003,7.333516973,5799.658537,-15.63084638,16.01300728,191.5944136
304.25,2003,1.245401707,5436.878049,-15.60681475,16.04670743,190.1075599
304.5,2003,0.984607821,5463.974359,-15.54490517,16.03224119,197.672154
305.25,2003,3.631515,6166.447368,-15.52594737,16.02790278,204.8792628
305.5,2003,-4.1725001,7595.1,-15.47114989,16.01849749,221.026849
306.25,2003,-6.91949485,9257.8,-15.43376989,15.91735244,217.1528488
306.5,2003,-14.98133348,10856.87179,-15.44431532,15.79428716,211.6587172
307.25,2003,-17.50709528,12035.33333,-15.45071906,15.69300952,210.2386188
307.5,2003,-60.09169257,12057.79487,-15.42296414,15.63155131,207.8907443
308.25,2003,-75.91056158,11850.69231,-15.36031029,15.5865616,206.7696158
308.5,2003,-90.4430008,12437.25,-15.2248549,15.56784,211.2514496
297.5,2004,-1.014955572,15511.27586,-14.12178283,15.27639293,350.611105
298.25,2004,-4.661139444,15788.41667,-14.08932506,15.31470266,348.893614
298.5,2004,-2.19500505,16381.225,-14.08357249,15.35418739,345.0898277
299.25,2004,-1.06601652,16729.1,-14.09592252,15.37221996,342.5098778
299.5,2004,2.575253854,17103.7561,-14.11058054,15.3918317,336.7148795
300.25,2004,28.5444994,18046.75,-14.03458006,15.58375244,307.4479729
300.5,2004,30.67449955,18161.95,-14.18018,15.54808995,288.4647739
301.25,2004,18.6140005,18670.19048,-14.26658344,15.44150711,299.6648538
301.5,2004,11.7617246,19008.85714,-14.42848332,15.22441425,283.9879263
302.25,2004,6.55499005,19865.225,-14.52695499,15.10817001,268.4723221
302.5,2004,6.810600058,19933,-14.68641992,15.08732252,269.0622746
303.25,2004,15.26999955,19391.45,-14.94628249,15.08943756,260.2341991
