bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
221.25,1993,70.3754294,130,-2.609572843,16.0297714,376.8150024
221.5,1993,72.0470009,128,-2.4996117,16.03818323,377.2325083
222.25,1993,73.79249955,130,-2.427446717,15.97864997,368.4948324
222.5,1993,74.83619994,126.4,-2.64813398,15.94014,353.7223877
223.25,1993,64.03549955,178.1666667,-3.477444967,15.82531645,348.0939941
223.5,1993,62.7920017,206.8333333,-3.20944665,15.85649983,346.1491648
224.25,1993,59.62949945,209.5,-2.080391667,16.06931688,344.9134979
224.5,1993,56.63957214,298.8571429,-2.324001414,16.02117146,347.9172843
225.25,1993,54.2420006,381.5,-2.69299995,15.967433,353.3013357
225.5,1993,53.2576663,414.3333333,-2.382501633,16.09929947,361.8908437
226.25,1993,49.52166623,459.8333333,-2.250331667,16.10511655,371.8916728
226.5,1993,43.25749965,467.5,-1.938665,16.14995005,380.5700074
193.25,1994,-79.0790024,1359,-0.766665,17.32575035,260.8769989
193.5,1994,-79.40700023,1407.333333,-0.869553333,17.32513363,261.3789978
194.25,1994,-79.91766613,1494.666667,-1.160886667,17.29416653,263.2743327
194.5,1994,-80.31850055,1490,-1.203665,17.2792997,263.7200012
195.25,1994,-80.78920286,1440,-1.324266,17.23829992,264.9881958
195.5,1994,-81.17050175,1424,-1.3865,17.21689985,265.6394959
196.25,1994,-81.1214981,1314.5,-1.440335,17.16845035,266.2184906
196.5,1994,-81.0504303,1270.285714,-1.504192857,17.14037131,265.8677063
197.25,1994,-81.0395012,1216.5,-1.579836667,17.05576642,265.7553304
197.5,1994,-81.38099886,1186.428571,-1.707955714,16.93948554,265.6932853
198.25,1994,-82.66942707,1152.285714,-1.771955714,16.90712819,265.6400059
198.5,1994,-84.6450005,1159,-1.899113367,16.7997996,265.695343
199.25,1994,-86.56285637,1192.857143,-1.955238614,16.76992853,265.882006
199.5,1994,-87.49850085,1274.5,-2.0561651,16.66734985,266.1990051
200.25,1994,-87.670002,1338.5,-2.1212476,16.64185003,266.8440018
200.5,1994,-87.5569992,1402.5,-2.1863301,16.6163502,267.4889984
201.25,1994,-86.77300265,1549.5,-2.48500005,16.53065015,269.6094971
201.5,1994,-86.1809998,1543.5,-2.541278333,16.5547838,270.545166
202.25,1994,-86.3910027,1598,-2.680278317,16.50125057,271.7904968
202.5,1994,-87.13899884,1644.571429,-2.811904314,16.41344314,273.5824236
203.25,1994,-86.73814174,1672.714286,-2.955047171,16.3234427,275.5689959
203.5,1994,-86.3639984,1690.5,-3.0178884,16.23481653,277.4611664
204.25,1994,-86.13228714,1695.142857,-3.0450943,16.1647287,279.4264265
204.5,1994,-86.57619782,1712.8,-3.08666398,16.10834008,280.8835998
205.25,1994,-88.0755005,1796.833333,-3.086610017,16.07971635,283.2929942
205.5,1994,-89.39849855,1872,-3.126666667,16.0580829,284.2078298
